Time,Entropy_raw_at_t,Entropy_norm_at_t,v_l2,v_cos
2025-10-31 17:27:31.501529931,4.057182100399983,0.7994173693562567,6.353763677797436,0.0012937053095780637
2025-10-31 17:27:31.626620054,4.097016393842423,0.8072662223990573,11.650818446872949,0.0023819183468274385
2025-10-31 17:27:31.751509905,4.218076676680999,0.8311196483596023,14.498267242317029,0.005327846226587329
2025-10-31 17:27:31.876600027,4.371050589393541,0.8612612589293468,13.640165635360116,0.00945203871179201
2025-10-31 17:27:32.001499891,4.505795101206519,0.8878109923411411,9.819872523849787,0.010167747766555602
2025-10-31 17:27:32.126490116,4.589720408938122,0.9043474324291023,6.162825294850731,0.005386104061278707
2025-10-31 17:27:32.251379966,4.615068524420837,0.9093419639280294,9.158772382942049,0.003195272281642514
2025-10-31 17:27:32.376369953,4.5940969550140025,0.905209776505426,14.510384802824495,0.004245507339049492
2025-10-31 17:27:32.501270055,4.547001778310429,0.8959302565484523,17.33152826867697,0.004225858270130556
2025-10-31 17:27:32.626359940,4.497603221891861,0.886196884211471,16.11728199792744,0.003439727723800079
2025-10-31 17:27:32.751250029,4.463186756425074,0.8794155469174691,11.680537896601766,0.002813706460097931
2025-10-31 17:27:32.876240015,4.450202574815021,0.8768571751093788,8.066538518995308,0.0023978965274347175
2025-10-31 17:27:33.001140118,4.457074082047422,0.8782111203105805,10.512895593163949,0.0021443462715717843
2025-10-31 17:27:33.126230001,4.481370602504,0.8829984480635037,14.71663191630473,0.0024428390518450582
2025-10-31 17:27:33.251120090,4.520136548193628,0.8906367964434679,16.27865399613159,0.003732150217509833
2025-10-31 17:27:33.376209974,4.566473513453785,0.8997669202475177,14.648990682908327,0.006241627840943065
2025-10-31 17:27:33.501110077,4.606486977907917,0.9076510767140462,11.372332762746657,0.009170542329328346
2025-10-31 17:27:33.626199961,4.623242430673069,0.9109525306888556,8.868377983147314,0.009820685636986126
2025-10-31 17:27:33.751090050,4.610471946981315,0.9084362654028428,7.865285210922358,0.007740902419548945
2025-10-31 17:27:33.876179934,4.5798107890991275,0.9023948648521556,6.794751457382972,0.005012119164203521
2025-10-31 17:27:34.001080036,4.548787807610363,0.8962821714512627,5.337232853912129,0.0033081978778908283
2025-10-31 17:27:34.126169919,4.530087989407887,0.892597604403264,5.193759524743709,0.0024284370833638214
2025-10-31 17:27:34.251060008,4.529735363594196,0.8925281238639704,7.1941832519820474,0.0019488499220270405
2025-10-31 17:27:34.376149893,4.551482502995115,0.8968131277264276,9.339568932030536,0.002152891002451085
2025-10-31 17:27:34.500940084,4.5968388241264995,0.9057500277780557,10.14519358400075,0.004456909481398097
2025-10-31 17:27:34.626039982,4.659537615664407,0.9181040463438255,9.136969733647911,0.010646635546689875
2025-10-31 17:27:34.751029968,4.716483493820318,0.9293245247410344,6.76220886023539,0.016163418692659026
2025-10-31 17:27:34.876120090,4.737252580685398,0.9334168154922868,4.006212306205076,0.010546057631145689
2025-10-31 17:27:35.001110077,4.72375301679191,0.9307568940029052,2.3848581720720836,0.003905150242127786
2025-10-31 17:27:35.126209974,4.716905244685952,0.9294076255137346,3.3366045015773143,0.0054828968354735386
2025-10-31 17:27:35.251100062,4.729571805921241,0.9319034141697347,4.78369118616618,0.00919219142910499
2025-10-31 17:27:35.376189947,4.743534572605867,0.9346546040191768,5.584603294134777,0.009399599893418875
2025-10-31 17:27:35.500979900,4.747922958171604,0.9355192809200082,5.4845184987112585,0.00683276525492571
2025-10-31 17:27:35.626080036,4.745309384354463,0.9350043086427442,4.70707932121119,0.004407355009710567
2025-10-31 17:27:35.751070023,4.741839173527972,0.9343205466765877,3.790574828653564,0.003285950879284738
2025-10-31 17:27:35.876159906,4.741272978845492,0.9342089850428205,3.424968422383483,0.00322684827630082
2025-10-31 17:27:36.001149893,4.744655226936639,0.9348754150438965,3.960226632627355,0.004180593073460415
2025-10-31 17:27:36.126250029,4.75075099014923,0.9360765095156353,5.11723748450519,0.007289884524791068
2025-10-31 17:27:36.251140118,4.754564624225798,0.9368279387701608,6.633924722363451,0.013516382560276097
2025-10-31 17:27:36.376230001,4.745213262856284,0.9349853690947252,8.354014965146998,0.018783269472434583
2025-10-31 17:27:36.501019954,4.708060765691136,0.9276649307180868,10.144442142641013,0.014745846413289243
2025-10-31 17:27:36.626110077,4.6447865789742675,0.9151975376749278,11.637943781258612,0.007332551411103561
2025-10-31 17:27:36.751009941,4.582810302130413,0.902985881660739,12.087494120799231,0.004519062015497566
2025-10-31 17:27:36.876100063,4.54279192324009,0.8951007568655639,10.944252998651391,0.004213151674720361
2025-10-31 17:27:37.000989913,4.525987741840062,0.8917897015181416,8.524765792226495,0.0038985526027180972
2025-10-31 17:27:37.126080036,4.525943452503764,0.8917809748542065,6.80395718932762,0.0033884341308463295
2025-10-31 17:27:37.251080036,4.536149100603777,0.893791871125262,7.100581545963752,0.0029307663349600332
2025-10-31 17:27:37.376169920,4.550802371048588,0.8966791161691318,7.716822375240407,0.0029024090013221038
2025-10-31 17:27:37.501060009,4.562638883177103,0.8990113539523946,7.401216968949363,0.0037904466242525414
2025-10-31 17:27:37.626149893,4.5637440100607485,0.8992291054864068,7.31437314968747,0.005355124640804121
2025-10-31 17:27:37.751049995,4.551125369996134,0.8967427591022223,8.050995403966084,0.00650575207181836
2025-10-31 17:27:37.876140118,4.530302827142344,0.8926399355119664,8.903486055206747,0.007219140355480436
2025-10-31 17:27:38.001029968,4.5091426911856525,0.8884705933914707,10.144550392441598,0.009055304081808657
