t_mid_s,Time_mid,Session,Band,Region,Entropy,n_ch
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Theta,Frontal,0.991380074161587,11
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Theta,Temporal,0.9522433071197496,4
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Theta,Central,0.9092870519904086,3
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Theta,Parietal,0.9574373453012457,9
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Theta,Occipital,0.9690807637438454,5
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Alpha,Frontal,0.9881202582174938,11
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Alpha,Temporal,0.9716318879447011,4
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Alpha,Central,0.9192117511985448,3
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Alpha,Parietal,0.9631267945647614,9
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Alpha,Occipital,0.9616084511560696,5
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaL,Frontal,0.9951747061626645,11
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaL,Temporal,0.95786662647913,4
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaL,Central,0.9385854742073985,3
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaL,Parietal,0.973058122539898,9
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaL,Occipital,0.9645730702038205,5
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaH,Frontal,0.9936867890882903,11
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaH,Temporal,0.9236478115610696,4
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaH,Central,0.9338793624045182,3
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaH,Parietal,0.9457136909060316,9
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,BetaH,Occipital,0.9501649012239455,5
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Gamma,Frontal,0.9721093589249111,11
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Gamma,Temporal,0.9506420600672674,4
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Gamma,Central,0.9077950304931636,3
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Gamma,Parietal,0.9519737905289962,9
20.0,2025-10-05 16:13:00.821409941,BASELINE_EC,Gamma,Occipital,0.9281810049837133,5
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Theta,Frontal,0.9927343600980157,11
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Theta,Temporal,0.9360422113567569,4
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Theta,Central,0.9257955526890115,3
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Theta,Parietal,0.9440312785688582,9
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Theta,Occipital,0.9530433306056274,5
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Alpha,Frontal,0.9897026731380458,11
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Alpha,Temporal,0.9688891915077923,4
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Alpha,Central,0.9089022270858483,3
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Alpha,Parietal,0.9622762085824353,9
25.0,2025-10-05 16:13:05.820909977,BASELINE_EC,Alpha,Occipital,0.9658819777767546,5
