Session_slope,Region,t_mid_s_slope,Exponent_median,Offset_median,t_key,t_mid_s_ent,Time_mid,Session_ent,Band,Entropy,n_ch,t_mid_s
PLANT_KINGDOM_OUTDOOR,posterior,50.0,0.682999831385424,1.5204463662585397,10,50.0,2025-10-30 13:50:00.456219912,PLANT_KINGDOM_OUTDOOR,alpha,0.963564831512396,9,50.0
PLANT_KINGDOM_OUTDOOR,posterior,55.0,0.7439120977690353,1.635638074918262,11,55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,alpha,0.9386020792395842,9,55.0
PLANT_KINGDOM_OUTDOOR,posterior,55.0,0.7439120977690353,1.635638074918262,11,55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,alpha,0.9433972297802784,5,55.0
PLANT_KINGDOM_OUTDOOR,posterior,60.0,0.6748956601416168,1.538573049062464,12,60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,alpha,0.9135849337829928,9,60.0
PLANT_KINGDOM_OUTDOOR,posterior,60.0,0.6748956601416168,1.538573049062464,12,60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,alpha,0.8998460019810668,5,60.0
PLANT_KINGDOM_OUTDOOR,posterior,65.0,0.5899670566162301,1.4431786460059364,13,65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,alpha,0.8972169903637998,5,65.0
PLANT_KINGDOM_OUTDOOR,posterior,65.0,0.5899670566162301,1.4431786460059364,13,65.0,2025-10-30 13:50:15.455179930,PLANT_KINGDOM_OUTDOOR,alpha,0.8973673140545548,9,65.0
PLANT_KINGDOM_OUTDOOR,posterior,70.0,0.5911132337113433,1.4431496391155472,14,70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,alpha,0.9075281297931916,9,70.0
PLANT_KINGDOM_OUTDOOR,posterior,70.0,0.5911132337113433,1.4431496391155472,14,70.0,2025-10-30 13:50:20.454269886,PLANT_KINGDOM_OUTDOOR,alpha,0.9366002834348026,5,70.0
PLANT_KINGDOM_OUTDOOR,posterior,75.0,0.6156827902951505,1.4951333128392847,15,75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,alpha,0.944824757754165,9,75.0
PLANT_KINGDOM_OUTDOOR,posterior,75.0,0.6156827902951505,1.4951333128392847,15,75.0,2025-10-30 13:50:25.454159975,PLANT_KINGDOM_OUTDOOR,alpha,0.982638084160621,5,75.0
PLANT_KINGDOM_OUTDOOR,posterior,80.0,0.7488338960146054,1.690826843109377,16,80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,alpha,0.9498669618669476,9,80.0
PLANT_KINGDOM_OUTDOOR,posterior,80.0,0.7488338960146054,1.690826843109377,16,80.0,2025-10-30 13:50:30.453550100,PLANT_KINGDOM_OUTDOOR,alpha,0.9737410607302422,5,80.0
PLANT_KINGDOM_OUTDOOR,posterior,85.0,0.7496757854716891,1.6963321299478977,17,85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,alpha,0.9307624293319698,9,85.0
PLANT_KINGDOM_OUTDOOR,posterior,85.0,0.7496757854716891,1.6963321299478977,17,85.0,2025-10-30 13:50:35.452729940,PLANT_KINGDOM_OUTDOOR,alpha,0.9477544599580312,5,85.0
PLANT_KINGDOM_OUTDOOR,posterior,90.0,0.6970240048088425,1.6554841368009168,18,90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,alpha,0.9396129745945904,9,90.0
PLANT_KINGDOM_OUTDOOR,posterior,90.0,0.6970240048088425,1.6554841368009168,18,90.0,2025-10-30 13:50:40.452409983,PLANT_KINGDOM_OUTDOOR,alpha,0.9539546779068656,5,90.0
PLANT_KINGDOM_OUTDOOR,posterior,95.0,0.5545345479054111,1.4595455671679507,19,95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,alpha,0.964455024074976,5,95.0
PLANT_KINGDOM_OUTDOOR,posterior,95.0,0.5545345479054111,1.4595455671679507,19,95.0,2025-10-30 13:50:45.452300072,PLANT_KINGDOM_OUTDOOR,alpha,0.962423690007216,9,95.0
PLANT_KINGDOM_OUTDOOR,posterior,100.0,0.5508716651807424,1.3856727874595285,20,100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,alpha,0.9323834376208248,9,100.0
PLANT_KINGDOM_OUTDOOR,posterior,100.0,0.5508716651807424,1.3856727874595285,20,100.0,2025-10-30 13:50:50.451280117,PLANT_KINGDOM_OUTDOOR,alpha,0.9324240010638432,5,100.0
PLANT_KINGDOM_OUTDOOR,posterior,105.0,0.522448783673263,1.296040477843455,21,105.0,2025-10-30 13:50:55.450670004,PLANT_KINGDOM_OUTDOOR,alpha,0.9380790247985846,9,105.0
PLANT_KINGDOM_OUTDOOR,posterior,105.0,0.522448783673263,1.296040477843455,21,105.0,2025-10-30 13:50:55.450670004,PLANT_KINGDOM_OUTDOOR,alpha,0.9282924945981592,5,105.0
PLANT_KINGDOM_OUTDOOR,posterior,110.0,0.524431082786297,1.3440566457467342,22,110.0,2025-10-30 13:51:00.450449944,PLANT_KINGDOM_OUTDOOR,alpha,0.9579142100030472,9,110.0
PLANT_KINGDOM_OUTDOOR,posterior,110.0,0.524431082786297,1.3440566457467342,22,110.0,2025-10-30 13:51:00.450449944,PLANT_KINGDOM_OUTDOOR,alpha,0.9668140045951206,5,110.0
PLANT_KINGDOM_OUTDOOR,posterior,115.0,0.5706499735037138,1.391430616769635,23,115.0,2025-10-30 13:51:05.450040102,PLANT_KINGDOM_OUTDOOR,alpha,0.9525162677990888,9,115.0
PLANT_KINGDOM_OUTDOOR,posterior,115.0,0.5706499735037138,1.391430616769635,23,115.0,2025-10-30 13:51:05.450040102,PLANT_KINGDOM_OUTDOOR,alpha,0.9622734057014652,5,115.0
PLANT_KINGDOM_OUTDOOR,posterior,120.0,0.622238027702417,1.5148468309256442,24,120.0,2025-10-30 13:51:10.449630022,PLANT_KINGDOM_OUTDOOR,alpha,0.9336521611865704,9,120.0
PLANT_KINGDOM_OUTDOOR,posterior,120.0,0.622238027702417,1.5148468309256442,24,120.0,2025-10-30 13:51:10.449630022,PLANT_KINGDOM_OUTDOOR,alpha,0.9561170321484628,5,120.0
PLANT_KINGDOM_OUTDOOR,posterior,125.0,0.636738409398746,1.5441879016958509,25,125.0,2025-10-30 13:51:15.448909998,PLANT_KINGDOM_OUTDOOR,alpha,0.8928380227081145,9,125.0
PLANT_KINGDOM_OUTDOOR,posterior,125.0,0.636738409398746,1.5441879016958509,25,125.0,2025-10-30 13:51:15.448909998,PLANT_KINGDOM_OUTDOOR,alpha,0.9366975458222334,5,125.0
PLANT_KINGDOM_OUTDOOR,posterior,130.0,0.6525541880561104,1.5913373269976518,26,130.0,2025-10-30 13:51:20.448299885,PLANT_KINGDOM_OUTDOOR,alpha,0.9274490552428376,5,130.0
PLANT_KINGDOM_OUTDOOR,posterior,130.0,0.6525541880561104,1.5913373269976518,26,130.0,2025-10-30 13:51:20.448299885,PLANT_KINGDOM_OUTDOOR,alpha,0.8729889970036341,9,130.0
