Session_slope,Region,t_mid_s_slope,Exponent_median,Offset_median,t_key,t_mid_s_ent,Time_mid,Session_ent,Band,Entropy,n_ch,t_mid_s
PLANT_KINGDOM_OUTDOOR,posterior,10.0,0.1898833727382323,1.0082139728416895,2,10.0,2025-10-30 13:49:20.459949970,PLANT_KINGDOM_OUTDOOR,betah,0.9879504101869896,5,10.0
PLANT_KINGDOM_OUTDOOR,posterior,10.0,0.1898833727382323,1.0082139728416895,2,10.0,2025-10-30 13:49:20.459949970,PLANT_KINGDOM_OUTDOOR,betah,0.9738661855353512,9,10.0
PLANT_KINGDOM_OUTDOOR,posterior,15.0,0.24861048295659,1.062071992072768,3,15.0,2025-10-30 13:49:25.460619926,PLANT_KINGDOM_OUTDOOR,betah,0.9778404404459512,9,15.0
PLANT_KINGDOM_OUTDOOR,posterior,15.0,0.24861048295659,1.062071992072768,3,15.0,2025-10-30 13:49:25.460619926,PLANT_KINGDOM_OUTDOOR,betah,0.9905479108830916,5,15.0
PLANT_KINGDOM_OUTDOOR,posterior,20.0,0.20215691052070017,1.0092620192503352,4,20.0,2025-10-30 13:49:30.459310055,PLANT_KINGDOM_OUTDOOR,betah,0.9907419058555926,5,20.0
PLANT_KINGDOM_OUTDOOR,posterior,20.0,0.20215691052070017,1.0092620192503352,4,20.0,2025-10-30 13:49:30.459310055,PLANT_KINGDOM_OUTDOOR,betah,0.9818448348946764,9,20.0
PLANT_KINGDOM_OUTDOOR,posterior,25.0,1.0219686605125582,2.022102292892702,5,25.0,2025-10-30 13:49:35.459199905,PLANT_KINGDOM_OUTDOOR,betah,0.9793491953996082,9,25.0
PLANT_KINGDOM_OUTDOOR,posterior,25.0,1.0219686605125582,2.022102292892702,5,25.0,2025-10-30 13:49:35.459199905,PLANT_KINGDOM_OUTDOOR,betah,0.988630697762073,5,25.0
PLANT_KINGDOM_OUTDOOR,posterior,30.0,0.9276425708177889,1.8867517261787277,6,30.0,2025-10-30 13:49:40.458780050,PLANT_KINGDOM_OUTDOOR,betah,0.9810747829567616,9,30.0
PLANT_KINGDOM_OUTDOOR,posterior,30.0,0.9276425708177889,1.8867517261787277,6,30.0,2025-10-30 13:49:40.458780050,PLANT_KINGDOM_OUTDOOR,betah,0.981688877823642,5,30.0
PLANT_KINGDOM_OUTDOOR,posterior,35.0,1.0778085184897637,2.0890195992644314,7,35.0,2025-10-30 13:49:45.457859993,PLANT_KINGDOM_OUTDOOR,betah,0.9689912088786898,9,35.0
PLANT_KINGDOM_OUTDOOR,posterior,35.0,1.0778085184897637,2.0890195992644314,7,35.0,2025-10-30 13:49:45.457859993,PLANT_KINGDOM_OUTDOOR,betah,0.9751838782241652,5,35.0
PLANT_KINGDOM_OUTDOOR,posterior,40.0,0.8838309428033999,1.8627122664800457,8,40.0,2025-10-30 13:49:50.457250118,PLANT_KINGDOM_OUTDOOR,betah,0.9642408035600648,9,40.0
PLANT_KINGDOM_OUTDOOR,posterior,40.0,0.8838309428033999,1.8627122664800457,8,40.0,2025-10-30 13:49:50.457250118,PLANT_KINGDOM_OUTDOOR,betah,0.977179010315414,5,40.0
PLANT_KINGDOM_OUTDOOR,posterior,45.0,0.642855344638183,1.5208336387980228,9,45.0,2025-10-30 13:49:55.457129955,PLANT_KINGDOM_OUTDOOR,betah,0.9708567181740534,9,45.0
PLANT_KINGDOM_OUTDOOR,posterior,45.0,0.642855344638183,1.5208336387980228,9,45.0,2025-10-30 13:49:55.457129955,PLANT_KINGDOM_OUTDOOR,betah,0.9789020169792506,5,45.0
PLANT_KINGDOM_OUTDOOR,posterior,50.0,0.682999831385424,1.5204463662585397,10,50.0,2025-10-30 13:50:00.456219912,PLANT_KINGDOM_OUTDOOR,betah,0.9812866902733977,5,50.0
PLANT_KINGDOM_OUTDOOR,posterior,50.0,0.682999831385424,1.5204463662585397,10,50.0,2025-10-30 13:50:00.456219912,PLANT_KINGDOM_OUTDOOR,betah,0.9682276284234724,9,50.0
PLANT_KINGDOM_OUTDOOR,posterior,55.0,0.7439120977690353,1.635638074918262,11,55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,betah,0.9669357130030528,9,55.0
PLANT_KINGDOM_OUTDOOR,posterior,55.0,0.7439120977690353,1.635638074918262,11,55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,betah,0.9822400030391708,5,55.0
PLANT_KINGDOM_OUTDOOR,posterior,60.0,0.6748956601416168,1.538573049062464,12,60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,betah,0.9633477030057294,9,60.0
PLANT_KINGDOM_OUTDOOR,posterior,60.0,0.6748956601416168,1.538573049062464,12,60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,betah,0.9610023413037808,5,60.0
