Session_slope,Region,t_mid_s_slope,Exponent_median,Offset_median,t_key,t_mid_s_ent,Time_mid,Session_ent,Band,Entropy,n_ch,t_mid_s
PLANT_KINGDOM_OUTDOOR,posterior,10.0,0.1898833727382323,1.0082139728416895,2,10.0,2025-10-30 13:49:20.459949970,PLANT_KINGDOM_OUTDOOR,betal,0.9868248039785654,5,10.0
PLANT_KINGDOM_OUTDOOR,posterior,10.0,0.1898833727382323,1.0082139728416895,2,10.0,2025-10-30 13:49:20.459949970,PLANT_KINGDOM_OUTDOOR,betal,0.9681959475934968,9,10.0
PLANT_KINGDOM_OUTDOOR,posterior,15.0,0.24861048295659,1.062071992072768,3,15.0,2025-10-30 13:49:25.460619926,PLANT_KINGDOM_OUTDOOR,betal,0.9525136663750308,9,15.0
PLANT_KINGDOM_OUTDOOR,posterior,15.0,0.24861048295659,1.062071992072768,3,15.0,2025-10-30 13:49:25.460619926,PLANT_KINGDOM_OUTDOOR,betal,0.9886613756973844,5,15.0
PLANT_KINGDOM_OUTDOOR,posterior,20.0,0.20215691052070017,1.0092620192503352,4,20.0,2025-10-30 13:49:30.459310055,PLANT_KINGDOM_OUTDOOR,betal,0.98954431972386,5,20.0
PLANT_KINGDOM_OUTDOOR,posterior,20.0,0.20215691052070017,1.0092620192503352,4,20.0,2025-10-30 13:49:30.459310055,PLANT_KINGDOM_OUTDOOR,betal,0.9566345177675278,9,20.0
PLANT_KINGDOM_OUTDOOR,posterior,25.0,1.0219686605125582,2.022102292892702,5,25.0,2025-10-30 13:49:35.459199905,PLANT_KINGDOM_OUTDOOR,betal,0.9748269611673286,9,25.0
PLANT_KINGDOM_OUTDOOR,posterior,25.0,1.0219686605125582,2.022102292892702,5,25.0,2025-10-30 13:49:35.459199905,PLANT_KINGDOM_OUTDOOR,betal,0.9940911175548094,5,25.0
PLANT_KINGDOM_OUTDOOR,posterior,30.0,0.9276425708177889,1.8867517261787277,6,30.0,2025-10-30 13:49:40.458780050,PLANT_KINGDOM_OUTDOOR,betal,0.9478380904249442,9,30.0
PLANT_KINGDOM_OUTDOOR,posterior,30.0,0.9276425708177889,1.8867517261787277,6,30.0,2025-10-30 13:49:40.458780050,PLANT_KINGDOM_OUTDOOR,betal,0.9745180318744882,5,30.0
