Session_slope,Region,t_mid_s_slope,Exponent_median,Offset_median,t_key,t_mid_s_ent,Time_mid,Session_ent,Band,Entropy,n_ch,t_mid_s
PLANT_KINGDOM_OUTDOOR,central,10.0,0.3096903248121489,1.0239931794225368,2,10.0,2025-10-30 13:49:20.459949970,PLANT_KINGDOM_OUTDOOR,betah,0.9803721026684662,3,10.0
PLANT_KINGDOM_OUTDOOR,central,10.0,0.3096903248121489,1.0239931794225368,2,10.0,2025-10-30 13:49:20.459949970,PLANT_KINGDOM_OUTDOOR,betah,0.9516532616678172,4,10.0
PLANT_KINGDOM_OUTDOOR,central,15.0,0.3824722047174799,1.253804522912302,3,15.0,2025-10-30 13:49:25.460619926,PLANT_KINGDOM_OUTDOOR,betah,0.9678083546930848,4,15.0
PLANT_KINGDOM_OUTDOOR,central,15.0,0.3824722047174799,1.253804522912302,3,15.0,2025-10-30 13:49:25.460619926,PLANT_KINGDOM_OUTDOOR,betah,0.986739742138772,3,15.0
PLANT_KINGDOM_OUTDOOR,central,20.0,0.36885897637574383,1.1012581555243584,4,20.0,2025-10-30 13:49:30.459310055,PLANT_KINGDOM_OUTDOOR,betah,0.9749623315899058,4,20.0
PLANT_KINGDOM_OUTDOOR,central,20.0,0.36885897637574383,1.1012581555243584,4,20.0,2025-10-30 13:49:30.459310055,PLANT_KINGDOM_OUTDOOR,betah,0.9848679281755204,3,20.0
PLANT_KINGDOM_OUTDOOR,central,25.0,1.126862130274398,2.006982342821156,5,25.0,2025-10-30 13:49:35.459199905,PLANT_KINGDOM_OUTDOOR,betah,0.9527703000362364,4,25.0
PLANT_KINGDOM_OUTDOOR,central,25.0,1.126862130274398,2.006982342821156,5,25.0,2025-10-30 13:49:35.459199905,PLANT_KINGDOM_OUTDOOR,betah,0.9731873226855348,3,25.0
PLANT_KINGDOM_OUTDOOR,central,30.0,1.0577418569681414,1.8772745547394907,6,30.0,2025-10-30 13:49:40.458780050,PLANT_KINGDOM_OUTDOOR,betah,0.9461687886533698,4,30.0
PLANT_KINGDOM_OUTDOOR,central,30.0,1.0577418569681414,1.8772745547394907,6,30.0,2025-10-30 13:49:40.458780050,PLANT_KINGDOM_OUTDOOR,betah,0.9832315893204874,3,30.0
PLANT_KINGDOM_OUTDOOR,central,35.0,1.2018075566362671,2.101308092633712,7,35.0,2025-10-30 13:49:45.457859993,PLANT_KINGDOM_OUTDOOR,betah,0.9544692249343364,4,35.0
PLANT_KINGDOM_OUTDOOR,central,35.0,1.2018075566362671,2.101308092633712,7,35.0,2025-10-30 13:49:45.457859993,PLANT_KINGDOM_OUTDOOR,betah,0.9779094632938344,3,35.0
PLANT_KINGDOM_OUTDOOR,central,40.0,1.0247116919617822,1.7884412886415506,8,40.0,2025-10-30 13:49:50.457250118,PLANT_KINGDOM_OUTDOOR,betah,0.9585612225708704,4,40.0
PLANT_KINGDOM_OUTDOOR,central,40.0,1.0247116919617822,1.7884412886415506,8,40.0,2025-10-30 13:49:50.457250118,PLANT_KINGDOM_OUTDOOR,betah,0.9688867231322214,3,40.0
PLANT_KINGDOM_OUTDOOR,central,45.0,0.7477506686182579,1.4568363546326322,9,45.0,2025-10-30 13:49:55.457129955,PLANT_KINGDOM_OUTDOOR,betah,0.9419713995203518,4,45.0
PLANT_KINGDOM_OUTDOOR,central,45.0,0.7477506686182579,1.4568363546326322,9,45.0,2025-10-30 13:49:55.457129955,PLANT_KINGDOM_OUTDOOR,betah,0.978919642966163,3,45.0
PLANT_KINGDOM_OUTDOOR,central,50.0,0.6931417957368666,1.5140027648668155,10,50.0,2025-10-30 13:50:00.456219912,PLANT_KINGDOM_OUTDOOR,betah,0.9731387950691954,3,50.0
PLANT_KINGDOM_OUTDOOR,central,50.0,0.6931417957368666,1.5140027648668155,10,50.0,2025-10-30 13:50:00.456219912,PLANT_KINGDOM_OUTDOOR,betah,0.93691477023438,4,50.0
PLANT_KINGDOM_OUTDOOR,central,55.0,0.8134273458542732,1.5127316712500645,11,55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,betah,0.9411273555389036,4,55.0
PLANT_KINGDOM_OUTDOOR,central,55.0,0.8134273458542732,1.5127316712500645,11,55.0,2025-10-30 13:50:05.455699921,PLANT_KINGDOM_OUTDOOR,betah,0.9725479436416432,3,55.0
PLANT_KINGDOM_OUTDOOR,central,60.0,0.7296291365036385,1.4418634157833263,12,60.0,2025-10-30 13:50:10.455189943,PLANT_KINGDOM_OUTDOOR,betah,0.9203023044481752,4,60.0
