Session,Metric,Band,Flux_mean_per_s,Flux_median_per_s,Flux_p25_per_s,Flux_p75_per_s,Flux_IQR_per_s,n_steps,dt_s
BASELINE_EC,L2,Theta,29.6280381777004,19.433993323105444,12.778839686741168,32.14378728944469,19.36494760270352,1122,0.124989987
BASELINE_EC,L2,Alpha,66.81211027969024,58.684634388442845,37.8507785822532,85.04779792534153,47.19701934308833,1122,0.124989987
BASELINE_EC,L2,BetaL,13.713734025731876,10.355133075244078,7.072339825563631,15.560114006963708,8.487774181400077,1122,0.124989987
BASELINE_EC,L2,BetaH,7.947041724817943,6.488113476185725,4.644188996523367,9.35032620946446,4.706137212941093,1122,0.124989987
BASELINE_EC,L2,Gamma,1.570484285151231,1.1345042170507467,0.8867676288442427,1.5428693465348344,0.6561017176905917,1122,0.124989987
