Session,Metric,Band,Flux_mean_per_s,Flux_median_per_s,Flux_p25_per_s,Flux_p75_per_s,Flux_IQR_per_s,n_steps,dt_s
BASELINE_EC,COS,Theta,0.05646547645628421,0.02984803249453333,0.01609133741380061,0.05440586307690482,0.03831452566310421,1122,0.124989987
BASELINE_EC,COS,Alpha,0.039154187088020986,0.026750179903334285,0.014402019345476852,0.04746817967247055,0.0330661603269937,1122,0.124989987
BASELINE_EC,COS,BetaL,0.04184804106834531,0.028580618946596952,0.017250163933129597,0.0483925550116725,0.031142391078542903,1122,0.124989987
BASELINE_EC,COS,BetaH,0.02647670764347878,0.01821823179342141,0.01178767646270372,0.029220462158652805,0.017432785695949086,1122,0.124989987
BASELINE_EC,COS,Gamma,0.02443203589297705,0.014899130045428461,0.010105861588006089,0.022656028138417886,0.012550166550411797,1122,0.124989987
