Session,Metric,Band,Flux_mean_per_s,Flux_median_per_s,Flux_p25_per_s,Flux_p75_per_s,Flux_IQR_per_s,n_steps,dt_s
PLANT_KINGDOM_INDOOR,L2,Theta,27.029957106182806,23.216392544439447,16.467099278518237,33.11272959434587,16.645630315827635,1122,0.124989987
PLANT_KINGDOM_INDOOR,L2,Alpha,75.38767304172256,64.23213922181085,46.185680017242184,92.80573788523151,46.620057867989324,1122,0.124989987
PLANT_KINGDOM_INDOOR,L2,BetaL,16.45711925514472,14.903768700637906,11.1236942278801,20.016131628015845,8.892437400135746,1122,0.124989987
PLANT_KINGDOM_INDOOR,L2,BetaH,10.579363841370352,9.656335025564054,7.402502530606798,12.665806616641566,5.263304086034769,1122,0.124989987
PLANT_KINGDOM_INDOOR,L2,Gamma,1.4948237234073676,1.4054526526718254,1.1028935056291913,1.7423014898643772,0.639407984235186,1122,0.124989987
