Time,Band,v_cos
2025-10-30 13:49:28.084539890,Theta,0.0011393087886749642
2025-10-30 13:49:28.209520102,Theta,0.0014723167727502817
2025-10-30 13:49:28.334700108,Theta,0.0041671686319961765
2025-10-30 13:49:28.459680080,Theta,0.009999903029162427
2025-10-30 13:49:28.584749937,Theta,0.010447671881694598
2025-10-30 13:49:28.709929943,Theta,0.005362498478283739
2025-10-30 13:49:28.834909916,Theta,0.0028954932979290415
2025-10-30 13:49:28.959779978,Theta,0.002389665824656162
2025-10-30 13:49:29.084660053,Theta,0.002189739363423149
2025-10-30 13:49:29.209640026,Theta,0.0022893232909220185
2025-10-30 13:49:29.334520102,Theta,0.0032527803570063796
2025-10-30 13:49:29.459500074,Theta,0.005050818516753153
2025-10-30 13:49:29.584369898,Theta,0.007696748137426157
2025-10-30 13:49:29.709450006,Theta,0.008746939881771554
2025-10-30 13:49:29.834330082,Theta,0.007385854362429445
2025-10-30 13:49:29.959310055,Theta,0.006046049760694117
2025-10-30 13:49:30.084280014,Theta,0.007210291195618113
2025-10-30 13:49:30.209359884,Theta,0.009508454890329365
2025-10-30 13:49:30.334239960,Theta,0.009126997529183
2025-10-30 13:49:30.459310055,Theta,0.00502264769119265
2025-10-30 13:49:30.584189892,Theta,0.0018577279483426024
2025-10-30 13:49:30.709069967,Theta,0.0018689647156610034
2025-10-30 13:49:30.834249973,Theta,0.0032319337328127196
2025-10-30 13:49:30.959219933,Theta,0.00364376670606803
2025-10-30 13:49:31.084199905,Theta,0.0031421877514289376
2025-10-30 13:49:31.209180117,Theta,0.002344735872535586
2025-10-30 13:49:31.334150076,Theta,0.002501255916757761
2025-10-30 13:49:31.459130049,Theta,0.004086741917782466
2025-10-30 13:49:31.584209919,Theta,0.006761668737195525
2025-10-30 13:49:31.709180117,Theta,0.006771667817459748
2025-10-30 13:49:31.834259987,Theta,0.0037904564243230743
2025-10-30 13:49:31.959039927,Theta,0.001810787941191938
2025-10-30 13:49:32.084120035,Theta,0.0012136425841881016
2025-10-30 13:49:32.209189892,Theta,0.0010484329538734682
2025-10-30 13:49:32.334069967,Theta,0.0007086448754454189
2025-10-30 13:49:32.459049940,Theta,0.0013739297812777052
2025-10-30 13:49:32.584019899,Theta,0.008224046008595054
2025-10-30 13:49:32.709000111,Theta,0.01553034708553147
2025-10-30 13:49:32.834079981,Theta,0.009259513267868225
2025-10-30 13:49:32.959160089,Theta,0.002376105313199095
2025-10-30 13:49:33.084130049,Theta,0.00037255772672539766
2025-10-30 13:49:33.209009886,Theta,0.0006382770766429902
2025-10-30 13:49:33.333990097,Theta,0.002093655362612079
2025-10-30 13:49:33.459059954,Theta,0.005162133963769078
2025-10-30 13:49:33.584140062,Theta,0.009201078057340384
2025-10-30 13:49:33.708920002,Theta,0.009156440294681323
2025-10-30 13:49:33.833889961,Theta,0.00700733723258562
2025-10-30 13:49:33.959069967,Theta,0.008231504348432006
2025-10-30 13:49:34.084150076,Theta,0.0071872475519804135
2025-10-30 13:49:34.208930016,Theta,0.006392206081846319
2025-10-30 13:49:34.334000111,Theta,0.007607925292016482
2025-10-30 13:49:34.458879948,Theta,0.009209396832520644
2025-10-30 13:49:34.583859921,Theta,0.00920331318795764
2025-10-30 13:49:34.709029913,Theta,0.006585953214457652
2025-10-30 13:49:34.834009886,Theta,0.003258187204579155
2025-10-30 13:49:34.959290028,Theta,0.0030720707344543685
2025-10-30 13:49:35.084160089,Theta,0.004438322434815678
2025-10-30 13:49:35.209239960,Theta,0.003458180259025223
2025-10-30 13:49:35.334320068,Theta,0.002866601100410371
2025-10-30 13:49:35.459199905,Theta,0.0025432431705200154
2025-10-30 13:49:35.584270000,Theta,0.0020311693286363397
2025-10-30 13:49:35.709450006,Theta,0.0029696739495037594
2025-10-30 13:49:35.834530115,Theta,0.004768694051841216
2025-10-30 13:49:35.959599972,Theta,0.004649450163350166
2025-10-30 13:49:36.084579945,Theta,0.0031541235646983523
2025-10-30 13:49:36.209059954,Theta,0.001969439299213116
2025-10-30 13:49:36.334039927,Theta,0.0016577216832851516
2025-10-30 13:49:36.458909988,Theta,0.0021354038884927595
2025-10-30 13:49:36.584089994,Theta,0.0036789664928263965
2025-10-30 13:49:36.709069967,Theta,0.005584121630118677
2025-10-30 13:49:36.833940029,Theta,0.005080463605239505
2025-10-30 13:49:36.958820105,Theta,0.0018937094054348735
2025-10-30 13:49:37.084000111,Theta,0.0022256998962894015
2025-10-30 13:49:37.209270000,Theta,0.007101194781151232
2025-10-30 13:49:37.334350109,Theta,0.01109222036370594
2025-10-30 13:49:37.459229946,Theta,0.010872986772387239
2025-10-30 13:49:37.584100008,Theta,0.007607976829727248
2025-10-30 13:49:37.708780050,Theta,0.0055526770781011425
2025-10-30 13:49:37.833659887,Theta,0.011706629221875486
2025-10-30 13:49:37.958640099,Theta,0.019170327786541708
2025-10-30 13:49:38.083709955,Theta,0.018185271761978705
2025-10-30 13:49:38.208489895,Theta,0.010096161906970602
2025-10-30 13:49:38.333570004,Theta,0.005297005442857827
2025-10-30 13:49:38.458539963,Theta,0.003853059456530805
2025-10-30 13:49:38.583519936,Theta,0.004226886830215881
2025-10-30 13:49:38.708300114,Theta,0.004827107818715759
2025-10-30 13:49:38.833379984,Theta,0.004280741275141553
2025-10-30 13:49:38.958250046,Theta,0.002343963153961015
2025-10-30 13:49:39.083230019,Theta,0.004486952908870134
2025-10-30 13:49:39.208410025,Theta,0.011231197751708222
2025-10-30 13:49:39.333379984,Theta,0.010156287309801892
2025-10-30 13:49:39.458260059,Theta,0.004516041262820458
2025-10-30 13:49:39.583440065,Theta,0.0015067857507133908
2025-10-30 13:49:39.708620071,Theta,0.0007911768375598038
2025-10-30 13:49:39.833590031,Theta,0.00115853029239521
2025-10-30 13:49:39.958869934,Theta,0.0021117544828977985
2025-10-30 13:49:40.083750010,Theta,0.003141852948553958
2025-10-30 13:49:40.208719969,Theta,0.003830951453625553
2025-10-30 13:49:40.333800077,Theta,0.004343482926034592
2025-10-30 13:49:40.458780050,Theta,0.004671139909793842
2025-10-30 13:49:40.583849907,Theta,0.0038933422066002032
2025-10-30 13:49:40.708529949,Theta,0.002377747440152067
2025-10-30 13:49:40.833509922,Theta,0.0013699010432079994
2025-10-30 13:49:40.958389997,Theta,0.001580841865094662
2025-10-30 13:49:41.083460093,Theta,0.0038206849844281132
2025-10-30 13:49:41.208240032,Theta,0.005558365328008907
2025-10-30 13:49:41.333220005,Theta,0.0038665482126371
2025-10-30 13:49:41.458290100,Theta,0.0006976472717765692
2025-10-30 13:49:41.583369970,Theta,0.0005325996015649315
2025-10-30 13:49:41.708349943,Theta,0.0004112891493319726
2025-10-30 13:49:41.833630085,Theta,0.0003235136316819265
2025-10-30 13:49:41.958899975,Theta,0.0002561860817796857
2025-10-30 13:49:42.084079981,Theta,0.00020483953944683275
2025-10-30 13:49:42.209160089,Theta,0.00016543571487914743
2025-10-30 13:49:42.334130049,Theta,0.0001348600176466208
2025-10-30 13:49:42.458610058,Theta,0.0001102008028075474
2025-10-30 13:49:42.583689928,Theta,9.252046523433588e-05
2025-10-30 13:49:42.708970070,Theta,7.769412492486527e-05
2025-10-30 13:49:42.833839893,Theta,6.497787727000048e-05
2025-10-30 13:49:42.958620071,Theta,5.5031954455664334e-05
2025-10-30 13:49:43.083600044,Theta,4.714917256609663e-05
2025-10-30 13:49:43.208470106,Theta,4.03822681421806e-05
2025-10-30 13:49:43.333450079,Theta,3.492171649988052e-05
2025-10-30 13:49:43.458230019,Theta,3.0162304118341865e-05
2025-10-30 13:49:43.583309889,Theta,2.6442145994898247e-05
2025-10-30 13:49:43.708080053,Theta,2.2988841764770562e-05
2025-10-30 13:49:43.833159924,Theta,2.0334736762439576e-05
2025-10-30 13:49:43.958039999,Theta,1.785932590403494e-05
2025-10-30 13:49:44.083110094,Theta,1.5878597569241037e-05
2025-10-30 13:49:44.207789898,Theta,1.398456701218187e-05
2025-10-30 13:49:44.332870007,Theta,1.2580663518946267e-05
2025-10-30 13:49:44.458050013,Theta,0.0021702891186555773
2025-10-30 13:49:44.583220005,Theta,0.0029680527797196765
2025-10-30 13:49:44.708199978,Theta,0.0025926053972104013
2025-10-30 13:49:44.833179951,Theta,0.004661814596486069
2025-10-30 13:49:44.957950115,Theta,0.003269844876744643
2025-10-30 13:49:45.082829952,Theta,0.00511442166744247
2025-10-30 13:49:45.207710028,Theta,0.002160316907861781
2025-10-30 13:49:45.332690001,Theta,0.002110710730037768
2025-10-30 13:49:45.457859993,Theta,0.001322274815328206
2025-10-30 13:49:45.583039999,Theta,0.0010969735232816413
2025-10-30 13:49:45.707819939,Theta,0.0008925438916048689
2025-10-30 13:49:45.832690001,Theta,0.0008656277628482645
2025-10-30 13:49:45.957770109,Theta,0.0011979236278065741
2025-10-30 13:49:46.082950115,Theta,0.002875154681709291
2025-10-30 13:49:46.207819939,Theta,0.00737393056074076
2025-10-30 13:49:46.332700014,Theta,0.008246526619397176
2025-10-30 13:49:46.457679987,Theta,0.006448193959336268
2025-10-30 13:49:46.582560062,Theta,0.0034565223969791337
2025-10-30 13:49:46.707629919,Theta,0.0023540233551014866
2025-10-30 13:49:46.832509995,Theta,0.0015488600107571582
2025-10-30 13:49:46.957489967,Theta,0.001679269866402322
2025-10-30 13:49:47.082459927,Theta,0.001730861714036469
2025-10-30 13:49:47.207540035,Theta,0.0021737767377310035
2025-10-30 13:49:47.332520008,Theta,0.00251663479015507
2025-10-30 13:49:47.457499981,Theta,0.003587728683111746
2025-10-30 13:49:47.582570076,Theta,0.0053100372957543
2025-10-30 13:49:47.707449913,Theta,0.007651054083020692
2025-10-30 13:49:47.832329988,Theta,0.00881969690486506
2025-10-30 13:49:47.957400084,Theta,0.006170837403551954
2025-10-30 13:49:48.082380056,Theta,0.005477735841132869
2025-10-30 13:49:48.207560062,Theta,0.0069015978153383895
2025-10-30 13:49:48.332740068,Theta,0.0051615568905093445
2025-10-30 13:49:48.457710028,Theta,0.004186901411167621
2025-10-30 13:49:48.582690001,Theta,0.0040832942293421715
2025-10-30 13:49:48.707969904,Theta,0.0036667794873580517
2025-10-30 13:49:48.833139896,Theta,0.0028188724566216017
2025-10-30 13:49:48.957619905,Theta,0.0015757193433791894
2025-10-30 13:49:49.082799911,Theta,0.0008288140367008756
2025-10-30 13:49:49.207770109,Theta,0.001130882081720297
2025-10-30 13:49:49.332750082,Theta,0.0023293334391879528
2025-10-30 13:49:49.457530022,Theta,0.003756034298502575
2025-10-30 13:49:49.582509995,Theta,0.0038060682010883085
2025-10-30 13:49:49.707580090,Theta,0.0017022589490883755
2025-10-30 13:49:49.832360029,Theta,0.0018374918573190735
2025-10-30 13:49:49.957439899,Theta,0.006930500452694943
2025-10-30 13:49:50.082119942,Theta,0.008598019621578357
2025-10-30 13:49:50.207190037,Theta,0.004131300537436489
2025-10-30 13:49:50.332170010,Theta,0.0015241086301992501
2025-10-30 13:49:50.457250118,Theta,0.0013014314123661608
2025-10-30 13:49:50.582119942,Theta,0.002348553617555038
2025-10-30 13:49:50.707200050,Theta,0.005747229188460379
2025-10-30 13:49:50.832279921,Theta,0.009720519336778422
2025-10-30 13:49:50.957250118,Theta,0.008268276241965355
2025-10-30 13:49:51.082329988,Theta,0.003638156195406639
2025-10-30 13:49:51.207309961,Theta,0.001162124911989415
2025-10-30 13:49:51.332590103,Theta,0.002160483244913247
2025-10-30 13:49:51.457560062,Theta,0.005248656294813525
2025-10-30 13:49:51.582439899,Theta,0.006826788889572111
2025-10-30 13:49:51.707520008,Theta,0.005662251219638814
2025-10-30 13:49:51.832590103,Theta,0.0033606415435448733
2025-10-30 13:49:51.957469940,Theta,0.0016618101832416299
2025-10-30 13:49:52.082350016,Theta,0.0010169733112679324
2025-10-30 13:49:52.207329988,Theta,0.0011658915199707076
2025-10-30 13:49:52.332200050,Theta,0.002021025637771401
2025-10-30 13:49:52.457079887,Theta,0.003736823313849613
2025-10-30 13:49:52.582060099,Theta,0.005816131115771617
2025-10-30 13:49:52.707230091,Theta,0.008374145653670673
2025-10-30 13:49:52.832309961,Theta,0.013433580744542595
2025-10-30 13:49:52.957489967,Theta,0.016441469976072765
2025-10-30 13:49:53.082560062,Theta,0.010026628813121108
2025-10-30 13:49:53.207639933,Theta,0.004070882028719636
2025-10-30 13:49:53.332619905,Theta,0.00270207832416558
2025-10-30 13:49:53.457499981,Theta,0.0032570949569773466
2025-10-30 13:49:53.582570076,Theta,0.004265973492707076
2025-10-30 13:49:53.707449913,Theta,0.004645130645669182
2025-10-30 13:49:53.832129955,Theta,0.003946337530086552
2025-10-30 13:49:53.957200050,Theta,0.0036951499662807308
2025-10-30 13:49:54.081979990,Theta,0.006023115066805751
2025-10-30 13:49:54.207060099,Theta,0.007659216066733809
2025-10-30 13:49:54.331939936,Theta,0.00597405653333416
2025-10-30 13:49:54.457010031,Theta,0.003148566308565748
2025-10-30 13:49:54.581789970,Theta,0.001958503510276377
2025-10-30 13:49:54.706969976,Theta,0.004095130777720168
2025-10-30 13:49:54.831840038,Theta,0.007302914458450993
2025-10-30 13:49:54.957020044,Theta,0.0064218185550123374
2025-10-30 13:49:55.081799984,Theta,0.0031003503503650442
2025-10-30 13:49:55.206880093,Theta,0.0012572224814728639
2025-10-30 13:49:55.331850052,Theta,0.0015094365377997798
2025-10-30 13:49:55.457129955,Theta,0.0026212273530049623
2025-10-30 13:49:55.581909895,Theta,0.003781760296475478
2025-10-30 13:49:55.706979990,Theta,0.006243939673963417
2025-10-30 13:49:55.831759930,Theta,0.009254129239797404
2025-10-30 13:49:55.956739902,Theta,0.006833830424257115
2025-10-30 13:49:56.081720114,Theta,0.002184934130793792
2025-10-30 13:49:56.206789970,Theta,0.0008204046311495183
2025-10-30 13:49:56.331769943,Theta,0.002136118696833167
2025-10-30 13:49:56.456850052,Theta,0.004130159591404281
2025-10-30 13:49:56.581919909,Theta,0.005868070990350027
2025-10-30 13:49:56.707099915,Theta,0.006610932324358498
2025-10-30 13:49:56.831680059,Theta,0.00566668539899895
2025-10-30 13:49:56.956759930,Theta,0.0031432668458716284
2025-10-30 13:49:57.081729889,Theta,0.0011596397438262684
2025-10-30 13:49:57.206609964,Theta,0.0011533345559370245
2025-10-30 13:49:57.331490040,Theta,0.002015894044587685
2025-10-30 13:49:57.456559896,Theta,0.002480713717350924
2025-10-30 13:49:57.581439972,Theta,0.0018855543967818411
2025-10-30 13:49:57.706520081,Theta,0.0007932547924296429
2025-10-30 13:49:57.831399918,Theta,0.0017512089378005635
2025-10-30 13:49:57.956569910,Theta,0.007143829550419256
2025-10-30 13:49:58.081749916,Theta,0.014147286318968555
2025-10-30 13:49:58.206929922,Theta,0.01052556556891282
2025-10-30 13:49:58.332010031,Theta,0.004018498760350875
2025-10-30 13:49:58.457089901,Theta,0.002534650111663206
2025-10-30 13:49:58.581860065,Theta,0.001809545996109052
2025-10-30 13:49:58.706939936,Theta,0.0010533672824439844
2025-10-30 13:49:58.831619978,Theta,0.0008340202129232255
2025-10-30 13:49:58.956789970,Theta,0.0012723204800300092
2025-10-30 13:49:59.081670046,Theta,0.002106821094788658
2025-10-30 13:49:59.206650019,Theta,0.002666139068708162
2025-10-30 13:49:59.331429958,Theta,0.002062937436844825
2025-10-30 13:49:59.456399918,Theta,0.001104715022290037
2025-10-30 13:49:59.581379890,Theta,0.0015119924572595256
2025-10-30 13:49:59.706459999,Theta,0.0015601930068265268
2025-10-30 13:49:59.831330061,Theta,0.0012039519693628487
2025-10-30 13:49:59.956409931,Theta,0.0015083575577936603
2025-10-30 13:50:00.081389904,Theta,0.0023130564526548936
2025-10-30 13:50:00.206470013,Theta,0.003430045283335015
2025-10-30 13:50:00.331239939,Theta,0.004423091815250246
2025-10-30 13:50:00.456219912,Theta,0.0070024026299985165
2025-10-30 13:50:00.581199884,Theta,0.015472245474210333
2025-10-30 13:50:00.706269979,Theta,0.023515649101986336
2025-10-30 13:50:00.831150055,Theta,0.018130512662220766
2025-10-30 13:50:00.956130028,Theta,0.0086194913143669
2025-10-30 13:50:01.081110001,Theta,0.003474945338689861
2025-10-30 13:50:01.206079960,Theta,0.0020115379718137483
2025-10-30 13:50:01.331160069,Theta,0.0021349793816630713
2025-10-30 13:50:01.456039906,Theta,0.005070625667764506
2025-10-30 13:50:01.581010103,Theta,0.010950892339395835
2025-10-30 13:50:01.705889940,Theta,0.013279759696925186
2025-10-30 13:50:01.830970049,Theta,0.010867197689874208
2025-10-30 13:50:01.955849886,Theta,0.008198821862752781
2025-10-30 13:50:02.080820084,Theta,0.005218573246524416
2025-10-30 13:50:02.206000090,Theta,0.0026659887392325166
2025-10-30 13:50:02.331180096,Theta,0.001237423444320096
2025-10-30 13:50:02.456049919,Theta,0.0011429600307421017
2025-10-30 13:50:02.581029892,Theta,0.0022026752604986655
2025-10-30 13:50:02.705909967,Theta,0.003965861318995456
2025-10-30 13:50:02.830879927,Theta,0.003628986495144426
2025-10-30 13:50:02.955559969,Theta,0.0038094075433292574
2025-10-30 13:50:03.080539942,Theta,0.009833031856395946
2025-10-30 13:50:03.205820084,Theta,0.010161106017987587
2025-10-30 13:50:03.330990076,Theta,0.00487415825159887
2025-10-30 13:50:03.455869913,Theta,0.0016656258656906342
2025-10-30 13:50:03.580950022,Theta,0.0006901705940974834
2025-10-30 13:50:03.705820084,Theta,0.0006013400301393412
2025-10-30 13:50:03.830899954,Theta,0.0008091278366607613
2025-10-30 13:50:03.955879927,Theta,0.0011913215263477106
2025-10-30 13:50:04.080859900,Theta,0.0018110835261547775
2025-10-30 13:50:04.205830097,Theta,0.003183583671791834
2025-10-30 13:50:04.330909967,Theta,0.006120881529856126
2025-10-30 13:50:04.455689907,Theta,0.006659071036510977
2025-10-30 13:50:04.580760002,Theta,0.002884232198521741
2025-10-30 13:50:04.705739975,Theta,0.0012858548916532264
2025-10-30 13:50:04.830719948,Theta,0.001537470179956757
2025-10-30 13:50:04.955800056,Theta,0.002513138827296313
2025-10-30 13:50:05.080869913,Theta,0.003691029593929751
2025-10-30 13:50:05.205849886,Theta,0.004425987711286106
2025-10-30 13:50:05.330929995,Theta,0.0026966382175309667
2025-10-30 13:50:05.455699921,Theta,0.001163047190672617
2025-10-30 13:50:05.580679893,Theta,0.0006626380900115469
2025-10-30 13:50:05.705660105,Theta,0.0004979415357294625
2025-10-30 13:50:05.830640078,Theta,0.00040689479880318125
2025-10-30 13:50:05.955810070,Theta,0.00034413042200287514
2025-10-30 13:50:06.080790043,Theta,0.00043317980018919844
2025-10-30 13:50:06.205970049,Theta,0.0010288124861788095
2025-10-30 13:50:06.330940008,Theta,0.0032369512817849166
2025-10-30 13:50:06.456120014,Theta,0.007940317577956435
2025-10-30 13:50:06.581000090,Theta,0.009493146694416588
2025-10-30 13:50:06.705970049,Theta,0.005409805365632403
2025-10-30 13:50:06.831049919,Theta,0.005288386809063628
2025-10-30 13:50:06.955830097,Theta,0.004659617832345475
2025-10-30 13:50:07.080909967,Theta,0.0034637992382337
2025-10-30 13:50:07.205879927,Theta,0.002735811633006846
2025-10-30 13:50:07.330859900,Theta,0.002470000386124105
2025-10-30 13:50:07.455739975,Theta,0.0022843511607752998
2025-10-30 13:50:07.580810070,Theta,0.002231908543406269
2025-10-30 13:50:07.705490112,Theta,0.0027363281881434
2025-10-30 13:50:07.830569983,Theta,0.0031585074090827447
