Session,Metric,Band,Flux_mean_per_s,Flux_median_per_s,Flux_p25_per_s,Flux_p75_per_s,Flux_IQR_per_s,n_steps,dt_s
PLANT_KINGDOM_INDOOR,COS,Theta,0.03469266869089898,0.028100634344925678,0.016749199801415874,0.045403049157928185,0.02865384935651231,1122,0.124989987
PLANT_KINGDOM_INDOOR,COS,Alpha,0.03800638400311604,0.03009309117514571,0.016962018788265146,0.05035313968477947,0.033391120896514324,1122,0.124989987
PLANT_KINGDOM_INDOOR,COS,BetaL,0.04096998612595588,0.034619638413235704,0.02201264594856307,0.0515039941053968,0.029491348156833727,1122,0.124989987
PLANT_KINGDOM_INDOOR,COS,BetaH,0.02429038839200876,0.0202251272151051,0.01330630838625588,0.03105884328134082,0.01775253489508494,1122,0.124989987
PLANT_KINGDOM_INDOOR,COS,Gamma,0.018665657789820315,0.015994340655037624,0.011405637061665672,0.02330138420857987,0.011895747146914198,1122,0.124989987
