Time,v_l2_regional
2025-10-30 13:49:24.085180044,3.8963728357525342
2025-10-30 13:49:24.210150003,5.175131352265806
2025-10-30 13:49:24.335230112,5.590639518586872
2025-10-30 13:49:24.460109949,4.732656183103942
2025-10-30 13:49:24.585190058,2.801957768247812
2025-10-30 13:49:24.710360050,1.67098768028732
2025-10-30 13:49:24.835540056,3.347106879606402
2025-10-30 13:49:24.960520029,4.335721260497355
2025-10-30 13:49:25.085489988,4.939240256209652
2025-10-30 13:49:25.210570097,3.99687535864921
2025-10-30 13:49:25.335649967,1.9684468311435923
2025-10-30 13:49:25.460619926,1.5422266214549176
2025-10-30 13:49:25.585500002,1.461834185786046
2025-10-30 13:49:25.710680008,1.127832899431028
2025-10-30 13:49:25.835550070,1.3911517861495197
2025-10-30 13:49:25.960429907,2.30987651441576
2025-10-30 13:49:26.085309982,2.099085006277557
2025-10-30 13:49:26.209889889,2.1606254783611853
2025-10-30 13:49:26.334860086,3.2087802455843333
2025-10-30 13:49:26.459939957,5.129123596895282
2025-10-30 13:49:26.585020065,7.830893797173331
2025-10-30 13:49:26.709889889,9.780295270543371
2025-10-30 13:49:26.834969997,9.217384003637708
2025-10-30 13:49:26.959949970,5.911820584803211
2025-10-30 13:49:27.085030079,3.38094656622683
2025-10-30 13:49:27.209899902,6.544749254100175
2025-10-30 13:49:27.334880114,9.687832356325675
2025-10-30 13:49:27.459559917,9.813944241218143
2025-10-30 13:49:27.584530115,7.296804963188151
2025-10-30 13:49:27.709310055,3.750326881681982
2025-10-30 13:49:27.834389925,1.4498710310737122
2025-10-30 13:49:27.959559917,1.807353371226419
2025-10-30 13:49:28.084539890,2.381850851450558
2025-10-30 13:49:28.209520102,2.784080146608975
2025-10-30 13:49:28.334700108,2.3434080082536304
2025-10-30 13:49:28.459680080,1.8583025018218244
2025-10-30 13:49:28.584749937,1.999891613603659
2025-10-30 13:49:28.709929943,2.7258915372751447
2025-10-30 13:49:28.834909916,2.876527233267704
2025-10-30 13:49:28.959779978,2.5693577382721546
2025-10-30 13:49:29.084660053,2.287118178151163
2025-10-30 13:49:29.209640026,2.7104202231086334
2025-10-30 13:49:29.334520102,3.1576576208738576
2025-10-30 13:49:29.459500074,3.19055111876189
2025-10-30 13:49:29.584369898,3.0078631414456014
2025-10-30 13:49:29.709450006,2.646232104984793
2025-10-30 13:49:29.834330082,2.2994371326722542
2025-10-30 13:49:29.959310055,2.078421156062938
2025-10-30 13:49:30.084280014,1.8689453732236263
2025-10-30 13:49:30.209359884,1.7867457853223694
2025-10-30 13:49:30.334239960,1.5612533667593804
2025-10-30 13:49:30.459310055,1.2048259272860744
2025-10-30 13:49:30.584189892,1.1606945200526488
2025-10-30 13:49:30.709069967,1.1752740981423235
2025-10-30 13:49:30.834249973,1.4569192710490166
2025-10-30 13:49:30.959219933,1.8910765976206518
2025-10-30 13:49:31.084199905,2.566101624100505
2025-10-30 13:49:31.209180117,2.6591851200696337
2025-10-30 13:49:31.334150076,2.680386180025745
2025-10-30 13:49:31.459130049,2.2309779290593053
2025-10-30 13:49:31.584209919,1.632334693370434
2025-10-30 13:49:31.709180117,1.6588086187119357
2025-10-30 13:49:31.834259987,2.4480851519437596
2025-10-30 13:49:31.959039927,2.874614111468746
2025-10-30 13:49:32.084120035,2.45418562553518
2025-10-30 13:49:32.209189892,1.5119757816008492
2025-10-30 13:49:32.334069967,1.6856814883270501
2025-10-30 13:49:32.459049940,2.080902867743591
2025-10-30 13:49:32.584019899,1.9453796516477835
2025-10-30 13:49:32.709000111,2.6299775822181455
2025-10-30 13:49:32.834079981,2.5402635021452498
2025-10-30 13:49:32.959160089,2.5436625602604503
2025-10-30 13:49:33.084130049,2.239202333615032
2025-10-30 13:49:33.209009886,2.5806127017210945
2025-10-30 13:49:33.333990097,3.193160294946294
2025-10-30 13:49:33.459059954,3.5845927012858794
2025-10-30 13:49:33.584140062,3.251901641603763
2025-10-30 13:49:33.708920002,2.017996947969261
2025-10-30 13:49:33.833889961,1.5000591528460632
2025-10-30 13:49:33.959069967,2.097677393629678
2025-10-30 13:49:34.084150076,2.4927255945093014
2025-10-30 13:49:34.208930016,2.599329514910239
2025-10-30 13:49:34.334000111,2.4631264026814073
2025-10-30 13:49:34.458879948,2.05409891659001
2025-10-30 13:49:34.583859921,1.8582419546864717
2025-10-30 13:49:34.709029913,2.1983589450042045
2025-10-30 13:49:34.834009886,2.5859466064781773
2025-10-30 13:49:34.959290028,2.5159998079614394
2025-10-30 13:49:35.084160089,2.0083195207455162
2025-10-30 13:49:35.209239960,1.4349231053149676
2025-10-30 13:49:35.334320068,1.6219074326956062
2025-10-30 13:49:35.459199905,1.49931488549904
2025-10-30 13:49:35.584270000,1.9426488741540506
2025-10-30 13:49:35.709450006,2.2723684556054065
2025-10-30 13:49:35.834530115,2.1373945354967807
2025-10-30 13:49:35.959599972,2.0208882196591804
2025-10-30 13:49:36.084579945,2.0714388211151085
2025-10-30 13:49:36.209059954,1.7659268767135432
2025-10-30 13:49:36.334039927,1.1151079097409138
2025-10-30 13:49:36.458909988,1.7285853369653172
2025-10-30 13:49:36.584089994,2.31564720841631
2025-10-30 13:49:36.709069967,2.8519650990812897
2025-10-30 13:49:36.833940029,2.429607160979579
2025-10-30 13:49:36.958820105,1.790129317556067
2025-10-30 13:49:37.084000111,1.2350191522837815
2025-10-30 13:49:37.209270000,1.024189247780897
2025-10-30 13:49:37.334350109,0.9457619131311539
2025-10-30 13:49:37.459229946,1.0965647213030791
2025-10-30 13:49:37.584100008,1.0612127315937885
2025-10-30 13:49:37.708780050,1.0139519736195592
2025-10-30 13:49:37.833659887,1.056201478190241
2025-10-30 13:49:37.958640099,1.0194273765191664
2025-10-30 13:49:38.083709955,0.9673099746901198
2025-10-30 13:49:38.208489895,0.9738262697536199
2025-10-30 13:49:38.333570004,0.9222445301355817
2025-10-30 13:49:38.458539963,0.9411100451796273
2025-10-30 13:49:38.583519936,0.9258090917331446
2025-10-30 13:49:38.708300114,0.7865288604065972
2025-10-30 13:49:38.833379984,0.8513208220920594
2025-10-30 13:49:38.958250046,0.9371337822168188
2025-10-30 13:49:39.083230019,1.0508301602106072
2025-10-30 13:49:39.208410025,1.1119238715995805
2025-10-30 13:49:39.333379984,1.3501668874585466
2025-10-30 13:49:39.458260059,1.6683115640590787
2025-10-30 13:49:39.583440065,1.747475711294652
2025-10-30 13:49:39.708620071,1.9067506605677365
2025-10-30 13:49:39.833590031,2.548879039140981
2025-10-30 13:49:39.958869934,3.260818526397743
2025-10-30 13:49:40.083750010,3.620904140336844
2025-10-30 13:49:40.208719969,3.6462570695029517
2025-10-30 13:49:40.333800077,2.8892122420636994
2025-10-30 13:49:40.458780050,1.9148514867861823
2025-10-30 13:49:40.583849907,1.7204734323423165
2025-10-30 13:49:40.708529949,2.2830002486575633
2025-10-30 13:49:40.833509922,2.8491967759682284
2025-10-30 13:49:40.958389997,2.6559959710131347
2025-10-30 13:49:41.083460093,2.4727844705309434
2025-10-30 13:49:41.208240032,2.7925455285187835
2025-10-30 13:49:41.333220005,2.6285972912666673
2025-10-30 13:49:41.458290100,0.7963357757585384
2025-10-30 13:49:41.583369970,0.7994683317489234
2025-10-30 13:49:41.708349943,0.7935741709284369
2025-10-30 13:49:41.833630085,0.783915306491488
2025-10-30 13:49:41.958899975,0.7605454975872249
2025-10-30 13:49:42.084079981,0.7578943440910799
2025-10-30 13:49:42.209160089,0.7455192740233577
2025-10-30 13:49:42.334130049,0.7449529375610836
2025-10-30 13:49:42.458610058,0.7425372166960301
2025-10-30 13:49:42.583689928,0.7435873951105204
2025-10-30 13:49:42.708970070,0.7393873552813239
2025-10-30 13:49:42.833839893,0.735334755808342
2025-10-30 13:49:42.958620071,0.7303304300121948
2025-10-30 13:49:43.083600044,0.7316454078411418
2025-10-30 13:49:43.208470106,0.7269150682837108
2025-10-30 13:49:43.333450079,0.7194753863254996
2025-10-30 13:49:43.458230019,0.7262827567538025
2025-10-30 13:49:43.583309889,0.7286956021535252
2025-10-30 13:49:43.708080053,0.7377535490797298
2025-10-30 13:49:43.833159924,0.9530833186849843
2025-10-30 13:49:43.958039999,1.0450750825431643
2025-10-30 13:49:44.083110094,1.0014540033974424
2025-10-30 13:49:44.207789898,0.7835027196198489
2025-10-30 13:49:44.332870007,0.7848338450530622
2025-10-30 13:49:44.458050013,1.5305444182950803
2025-10-30 13:49:44.583220005,4.004821941339464
2025-10-30 13:49:44.708199978,4.670200055790733
2025-10-30 13:49:44.833179951,4.071817565179154
2025-10-30 13:49:44.957950115,2.351200946294626
2025-10-30 13:49:45.082829952,1.5793747196854513
2025-10-30 13:49:45.207710028,3.1009349215438635
2025-10-30 13:49:45.332690001,4.497983084416031
2025-10-30 13:49:45.457859993,3.8116740574542844
2025-10-30 13:49:45.583039999,2.626092910369271
2025-10-30 13:49:45.707819939,1.3444208879949016
2025-10-30 13:49:45.832690001,1.9547641771800128
2025-10-30 13:49:45.957770109,2.0452871669730137
2025-10-30 13:49:46.082950115,1.4095388291876714
2025-10-30 13:49:46.207819939,1.759308335531609
2025-10-30 13:49:46.332700014,2.738690012593977
2025-10-30 13:49:46.457679987,4.101485233375527
2025-10-30 13:49:46.582560062,4.562926204271497
2025-10-30 13:49:46.707629919,4.857488170806724
2025-10-30 13:49:46.832509995,4.210066563590829
2025-10-30 13:49:46.957489967,3.449081524146283
2025-10-30 13:49:47.082459927,2.4826802726457764
2025-10-30 13:49:47.207540035,3.391302998176843
2025-10-30 13:49:47.332520008,5.409048965120833
2025-10-30 13:49:47.457499981,6.377307074911262
2025-10-30 13:49:47.582570076,6.27290395841653
2025-10-30 13:49:47.707449913,4.979568426975349
2025-10-30 13:49:47.832329988,3.256483042257974
2025-10-30 13:49:47.957400084,1.586776328332147
2025-10-30 13:49:48.082380056,1.2917347700757886
2025-10-30 13:49:48.207560062,1.9089589655085568
2025-10-30 13:49:48.332740068,2.4022357159403094
2025-10-30 13:49:48.457710028,2.1586309103633834
2025-10-30 13:49:48.582690001,2.254679117672956
2025-10-30 13:49:48.707969904,2.5422964028672976
2025-10-30 13:49:48.833139896,3.3741533419307204
2025-10-30 13:49:48.957619905,2.4862453642596303
2025-10-30 13:49:49.082799911,2.081807037732845
2025-10-30 13:49:49.207770109,3.42480549673985
2025-10-30 13:49:49.332750082,2.782734800818433
2025-10-30 13:49:49.457530022,2.1258197854303753
2025-10-30 13:49:49.582509995,2.1393460314740453
2025-10-30 13:49:49.707580090,2.3759027270695454
2025-10-30 13:49:49.832360029,2.193093422184461
2025-10-30 13:49:49.957439899,2.3907575914306953
2025-10-30 13:49:50.082119942,4.38696388368465
2025-10-30 13:49:50.207190037,2.5965398097451247
2025-10-30 13:49:50.332170010,3.6365757889748775
2025-10-30 13:49:50.457250118,3.9758122807517267
2025-10-30 13:49:50.582119942,3.5141253323665413
2025-10-30 13:49:50.707200050,2.847317338125705
2025-10-30 13:49:50.832279921,2.277768593270397
2025-10-30 13:49:50.957250118,2.111388029385289
2025-10-30 13:49:51.082329988,1.9345450950613041
2025-10-30 13:49:51.207309961,1.775563072446174
2025-10-30 13:49:51.332590103,1.833130581709538
2025-10-30 13:49:51.457560062,2.0129177927461432
2025-10-30 13:49:51.582439899,2.3582076441260424
2025-10-30 13:49:51.707520008,2.5458764571442782
2025-10-30 13:49:51.832590103,2.3208805724742168
2025-10-30 13:49:51.957469940,1.7961236508138154
2025-10-30 13:49:52.082350016,1.1012063460021924
2025-10-30 13:49:52.207329988,1.0894786582850076
2025-10-30 13:49:52.332200050,1.6362019124645806
2025-10-30 13:49:52.457079887,2.229754559452284
2025-10-30 13:49:52.582060099,2.4569421856594427
2025-10-30 13:49:52.707230091,2.232113031531446
2025-10-30 13:49:52.832309961,1.5888472078454399
2025-10-30 13:49:52.957489967,1.123190472413517
2025-10-30 13:49:53.082560062,1.021505151422155
2025-10-30 13:49:53.207639933,0.9148701380441925
2025-10-30 13:49:53.332619905,1.0298190492355925
2025-10-30 13:49:53.457499981,1.1454972882071786
2025-10-30 13:49:53.582570076,1.3448673030170115
2025-10-30 13:49:53.707449913,1.4361869498104172
2025-10-30 13:49:53.832129955,1.2479022885937427
2025-10-30 13:49:53.957200050,1.051881323450274
2025-10-30 13:49:54.081979990,0.9679903637602755
2025-10-30 13:49:54.207060099,1.1900007000163906
2025-10-30 13:49:54.331939936,2.04273357082703
2025-10-30 13:49:54.457010031,1.6545735966102417
2025-10-30 13:49:54.581789970,2.0673006688960367
2025-10-30 13:49:54.706969976,2.3258253448847466
2025-10-30 13:49:54.831840038,2.2888049172963054
2025-10-30 13:49:54.957020044,1.6224795979577065
2025-10-30 13:49:55.081799984,1.4692289652377195
2025-10-30 13:49:55.206880093,1.5742934579842474
2025-10-30 13:49:55.331850052,1.6148570936702884
2025-10-30 13:49:55.457129955,1.6521441928224665
2025-10-30 13:49:55.581909895,1.4946178584190846
2025-10-30 13:49:55.706979990,1.818133960918378
2025-10-30 13:49:55.831759930,2.845913178133559
2025-10-30 13:49:55.956739902,3.34403758089065
2025-10-30 13:49:56.081720114,3.5286881829179095
2025-10-30 13:49:56.206789970,3.232689080414787
2025-10-30 13:49:56.331769943,2.5082095780401814
2025-10-30 13:49:56.456850052,2.7080849480073095
2025-10-30 13:49:56.581919909,3.6525039178345176
2025-10-30 13:49:56.707099915,3.9621575648884155
2025-10-30 13:49:56.831680059,4.007796912100275
2025-10-30 13:49:56.956759930,3.59290021078063
2025-10-30 13:49:57.081729889,2.758325952671883
2025-10-30 13:49:57.206609964,2.2856787038704725
2025-10-30 13:49:57.331490040,1.6335371011075164
2025-10-30 13:49:57.456559896,1.0732244689749206
2025-10-30 13:49:57.581439972,1.3211257948464818
2025-10-30 13:49:57.706520081,1.9015076737201198
2025-10-30 13:49:57.831399918,1.8613179974976068
2025-10-30 13:49:57.956569910,1.8388009598428532
2025-10-30 13:49:58.081749916,2.3181115339526372
2025-10-30 13:49:58.206929922,3.176664826399576
2025-10-30 13:49:58.332010031,4.941813646267659
2025-10-30 13:49:58.457089901,6.246983367963313
2025-10-30 13:49:58.581860065,6.801648836139715
2025-10-30 13:49:58.706939936,6.200680821768647
2025-10-30 13:49:58.831619978,4.289996776498701
2025-10-30 13:49:58.956789970,3.3835012144751397
2025-10-30 13:49:59.081670046,3.9638037550128544
2025-10-30 13:49:59.206650019,4.781319305567684
2025-10-30 13:49:59.331429958,3.9617642742701773
2025-10-30 13:49:59.456399918,2.848853107278304
2025-10-30 13:49:59.581379890,2.712122380124927
2025-10-30 13:49:59.706459999,2.6639562369605003
2025-10-30 13:49:59.831330061,2.2964110516591436
2025-10-30 13:49:59.956409931,2.961372249973649
2025-10-30 13:50:00.081389904,4.136095155623689
2025-10-30 13:50:00.206470013,4.865218389283286
2025-10-30 13:50:00.331239939,4.843645328423185
2025-10-30 13:50:00.456219912,3.313537971496215
2025-10-30 13:50:00.581199884,1.9305925586706532
2025-10-30 13:50:00.706269979,1.4224190287233398
2025-10-30 13:50:00.831150055,1.7736562680383563
2025-10-30 13:50:00.956130028,1.5223236026498275
2025-10-30 13:50:01.081110001,1.6416153312087916
2025-10-30 13:50:01.206079960,1.5639707944109764
2025-10-30 13:50:01.331160069,1.2428622289174893
2025-10-30 13:50:01.456039906,1.0240375119109408
2025-10-30 13:50:01.581010103,1.13491264914596
2025-10-30 13:50:01.705889940,1.3287215866703417
2025-10-30 13:50:01.830970049,1.6010002873164948
2025-10-30 13:50:01.955849886,1.6900704275456986
2025-10-30 13:50:02.080820084,1.5836350663856398
2025-10-30 13:50:02.206000090,1.7244610593153444
2025-10-30 13:50:02.331180096,1.8242402534887643
2025-10-30 13:50:02.456049919,1.4791450102979256
2025-10-30 13:50:02.581029892,0.8292133395307568
2025-10-30 13:50:02.705909967,1.244683530361734
2025-10-30 13:50:02.830879927,1.8734115002080431
2025-10-30 13:50:02.955559969,2.8888845198254725
2025-10-30 13:50:03.080539942,3.8689819714604186
2025-10-30 13:50:03.205820084,4.836726034310555
2025-10-30 13:50:03.330990076,5.086239566480648
2025-10-30 13:50:03.455869913,3.82406901004774
2025-10-30 13:50:03.580950022,2.0551405417586412
2025-10-30 13:50:03.705820084,2.3317462425721844
2025-10-30 13:50:03.830899954,4.5292858502885975
2025-10-30 13:50:03.955879927,5.641960166774554
2025-10-30 13:50:04.080859900,5.607902320907056
2025-10-30 13:50:04.205830097,4.483230269243847
2025-10-30 13:50:04.330909967,2.6604083506844862
2025-10-30 13:50:04.455689907,1.3757623958478444
2025-10-30 13:50:04.580760002,1.1817145354150675
2025-10-30 13:50:04.705739975,1.181297862785356
2025-10-30 13:50:04.830719948,1.2821872304341906
2025-10-30 13:50:04.955800056,1.409279353139487
2025-10-30 13:50:05.080869913,1.6634282524752908
2025-10-30 13:50:05.205849886,2.8073205674343193
2025-10-30 13:50:05.330929995,4.53718427682916
2025-10-30 13:50:05.455699921,6.078571871250785
2025-10-30 13:50:05.580679893,6.262296852142051
2025-10-30 13:50:05.705660105,4.959098409661931
2025-10-30 13:50:05.830640078,2.4538413073714653
2025-10-30 13:50:05.955810070,2.210302876014733
2025-10-30 13:50:06.080790043,4.995037718456313
2025-10-30 13:50:06.205970049,6.605456287421502
2025-10-30 13:50:06.330940008,6.380342907220994
2025-10-30 13:50:06.456120014,4.375186570481595
2025-10-30 13:50:06.581000090,2.5621171813336816
2025-10-30 13:50:06.705970049,1.206428969619327
2025-10-30 13:50:06.831049919,1.4491297008414221
2025-10-30 13:50:06.955830097,1.4910451201974906
2025-10-30 13:50:07.080909967,2.477398674467485
2025-10-30 13:50:07.205879927,2.1774700336994877
2025-10-30 13:50:07.330859900,1.7764120622050927
2025-10-30 13:50:07.455739975,1.5386213808431721
2025-10-30 13:50:07.580810070,1.4134834977868507
2025-10-30 13:50:07.705490112,1.5171885328706676
2025-10-30 13:50:07.830569983,1.6311736961262742
2025-10-30 13:50:07.955450058,1.4158634579801475
2025-10-30 13:50:08.080319881,1.3951819144403714
2025-10-30 13:50:08.205300093,1.5227956369124187
2025-10-30 13:50:08.330179930,1.591729239367126
2025-10-30 13:50:08.455250025,2.235648168014368
2025-10-30 13:50:08.580229998,3.0125671918961827
2025-10-30 13:50:08.705209970,3.6167738169523402
2025-10-30 13:50:08.830290079,3.8176328863561193
2025-10-30 13:50:08.955260038,2.9941081635486624
2025-10-30 13:50:09.080240011,2.081955663957149
2025-10-30 13:50:09.205219984,2.229963865796372
2025-10-30 13:50:09.330189943,3.1169636959779456
2025-10-30 13:50:09.455169916,4.4854269793884445
2025-10-30 13:50:09.580149889,4.288361896922531
2025-10-30 13:50:09.705329895,4.065869787850503
2025-10-30 13:50:09.830399990,4.467059931998058
2025-10-30 13:50:09.955480099,4.7802441737883
2025-10-30 13:50:10.080559969,4.330116751165926
2025-10-30 13:50:10.205529928,3.0545060397912533
2025-10-30 13:50:10.330509901,1.4832275667052919
2025-10-30 13:50:10.455189943,1.714830294401898
2025-10-30 13:50:10.580260038,3.0258550064156235
2025-10-30 13:50:10.705440044,3.847408686649919
2025-10-30 13:50:10.830319881,3.904747351407131
2025-10-30 13:50:10.955100060,2.8896751890381203
2025-10-30 13:50:11.080070019,1.5857588952821606
2025-10-30 13:50:11.205149889,2.0183745947205884
2025-10-30 13:50:11.330130100,3.274891797905084
2025-10-30 13:50:11.455100060,3.9757467690154455
2025-10-30 13:50:11.580280066,4.4194402620749935
2025-10-30 13:50:11.705260038,6.064919628498118
2025-10-30 13:50:11.830240011,8.403422769185704
2025-10-30 13:50:11.955209970,7.177675206583817
2025-10-30 13:50:12.080189943,8.136566446742554
2025-10-30 13:50:12.205169916,7.397184185487539
2025-10-30 13:50:12.330039978,4.973697595273686
2025-10-30 13:50:12.455219984,3.5169278805715845
2025-10-30 13:50:12.580100060,5.463619741181441
2025-10-30 13:50:12.705280066,7.016164596379916
2025-10-30 13:50:12.830349922,9.5180954030523
2025-10-30 13:50:12.955329895,6.333226846275933
2025-10-30 13:50:13.080209970,3.574083803522172
2025-10-30 13:50:13.205179930,2.949339668659705
2025-10-30 13:50:13.330369949,3.102093370397764
2025-10-30 13:50:13.455039978,2.942757401731495
2025-10-30 13:50:13.580019951,2.146541143794767
2025-10-30 13:50:13.704999924,2.7634203599823093
2025-10-30 13:50:13.829869986,3.6936935432678357
2025-10-30 13:50:13.954950094,4.865214168675644
2025-10-30 13:50:14.079930067,4.080792592180623
2025-10-30 13:50:14.204910040,3.5608479874704706
2025-10-30 13:50:14.329979897,3.6594985510887965
2025-10-30 13:50:14.455159903,3.8218792693145085
2025-10-30 13:50:14.579940081,4.111638618277906
2025-10-30 13:50:14.704910040,4.04721539397556
2025-10-30 13:50:14.829989910,3.200706629930882
2025-10-30 13:50:14.955070019,1.9966941212425986
2025-10-30 13:50:15.080149889,1.4820293639346354
2025-10-30 13:50:15.205120087,1.9661001457119363
2025-10-30 13:50:15.330300093,2.473704589361167
2025-10-30 13:50:15.455179930,2.3170933371639886
2025-10-30 13:50:15.580149889,2.922901830886131
2025-10-30 13:50:15.705029964,3.985317289616726
2025-10-30 13:50:15.829910040,3.625521872662471
2025-10-30 13:50:15.954989910,3.6765619504305938
2025-10-30 13:50:16.080159903,2.5488537568357064
2025-10-30 13:50:16.205140114,2.091391787414603
2025-10-30 13:50:16.330019951,2.721050734596564
2025-10-30 13:50:16.454989910,3.4284947013305636
2025-10-30 13:50:16.580169916,3.6925319288237364
2025-10-30 13:50:16.704950094,3.4506656030059273
2025-10-30 13:50:16.829829931,3.1298356702409715
2025-10-30 13:50:16.954699993,2.381656676650153
2025-10-30 13:50:17.079679966,2.2535917896116966
2025-10-30 13:50:17.204659939,1.791281088206357
2025-10-30 13:50:17.329430103,2.107833092141607
2025-10-30 13:50:17.454610109,2.1837320616140734
2025-10-30 13:50:17.579689980,1.4152158235136787
2025-10-30 13:50:17.704560041,1.0433357658621936
2025-10-30 13:50:17.829639912,1.934361345252872
2025-10-30 13:50:17.954720020,2.5871713289351357
2025-10-30 13:50:18.079699993,2.882778911117709
2025-10-30 13:50:18.204780102,2.6746091618795913
2025-10-30 13:50:18.329760075,2.0316953430195315
2025-10-30 13:50:18.454530001,1.7075222458178985
2025-10-30 13:50:18.579509974,2.2801918550414233
