Time,v_cos_regional
2025-10-30 13:49:10.586649895,0.013673716664711177
2025-10-30 13:49:10.711630106,0.016693430042206914
2025-10-30 13:49:10.836600065,0.011270038204804211
2025-10-30 13:49:10.961380005,0.008404096710638242
2025-10-30 13:49:11.086159945,0.007949275674213663
2025-10-30 13:49:11.211030006,0.004555506639785545
2025-10-30 13:49:11.336110115,0.005498667913206634
2025-10-30 13:49:11.461189985,0.003986567895335136
2025-10-30 13:49:11.586070061,0.008056960925343248
2025-10-30 13:49:11.711139917,0.010884236205700004
2025-10-30 13:49:11.836019993,0.005789712007889025
2025-10-30 13:49:11.961100101,0.004306261845387627
2025-10-30 13:49:12.086270094,0.0057195004708068264
2025-10-30 13:49:12.211250067,0.006369414610277291
2025-10-30 13:49:12.336430073,0.007518798412475491
2025-10-30 13:49:12.461199999,0.003271759675095409
2025-10-30 13:49:12.586280107,0.0019069867584649014
2025-10-30 13:49:12.711450100,0.0037924088769516473
2025-10-30 13:49:12.836440086,0.008456894162349737
2025-10-30 13:49:12.961420059,0.011470092384134989
2025-10-30 13:49:13.086410046,0.011673723111835344
2025-10-30 13:49:13.211390018,0.008224547957840556
2025-10-30 13:49:13.336380005,0.00460498358644279
2025-10-30 13:49:13.461359978,0.00347668159187442
2025-10-30 13:49:13.586440086,0.0021583685239727757
2025-10-30 13:49:13.711220026,0.0029223120748164133
2025-10-30 13:49:13.836090088,0.0073916702654642785
2025-10-30 13:49:13.961070061,0.00875712308488552
2025-10-30 13:49:14.086050034,0.002211218780863833
2025-10-30 13:49:14.210920095,0.0035403660343076293
2025-10-30 13:49:14.335999966,0.0031182706182896203
2025-10-30 13:49:14.461070061,0.0025672351466504706
2025-10-30 13:49:14.586050034,0.0017589017729000567
2025-10-30 13:49:14.710930109,0.001151263635503219
2025-10-30 13:49:14.835799932,0.001239391648044541
2025-10-30 13:49:14.960779905,0.001635606875079243
2025-10-30 13:49:15.085760117,0.0019346713534684756
2025-10-30 13:49:15.210730076,0.0020547731120704738
2025-10-30 13:49:15.335710049,0.0029379862857319416
2025-10-30 13:49:15.460589886,0.0051137941198645676
2025-10-30 13:49:15.585659981,0.008586147561240098
2025-10-30 13:49:15.710740089,0.009932255823274838
2025-10-30 13:49:15.835720062,0.0055106478560481564
2025-10-30 13:49:15.960599899,0.0038430124403613375
2025-10-30 13:49:16.085669994,0.014514019835197844
2025-10-30 13:49:16.210550070,0.012708522150632562
2025-10-30 13:49:16.335619926,0.007076838273797792
2025-10-30 13:49:16.460599899,0.0026799190183951493
2025-10-30 13:49:16.585580111,0.0010831926468062303
2025-10-30 13:49:16.710449934,0.002120921665397568
2025-10-30 13:49:16.835330009,0.007879743040438703
2025-10-30 13:49:16.960510015,0.012408869467714911
2025-10-30 13:49:17.085580111,0.009358078529132285
2025-10-30 13:49:17.210360050,0.008522292463217895
2025-10-30 13:49:17.335439920,0.0072819776100848665
2025-10-30 13:49:17.460410118,0.004324978648550637
2025-10-30 13:49:17.585390091,0.004077327846530809
2025-10-30 13:49:17.710360050,0.0036735910447105447
2025-10-30 13:49:17.835340023,0.004206976228633308
2025-10-30 13:49:17.960419893,0.006303758237643731
2025-10-30 13:49:18.085489988,0.009625442217185753
2025-10-30 13:49:18.210370064,0.008834172682148367
2025-10-30 13:49:18.335449934,0.005908109132550354
2025-10-30 13:49:18.460319996,0.005900545159268744
2025-10-30 13:49:18.585400105,0.0065889639426008895
2025-10-30 13:49:18.710279942,0.0036020639154246137
2025-10-30 13:49:18.835249901,0.003968902080636494
2025-10-30 13:49:18.960429907,0.0033458610435289637
2025-10-30 13:49:19.085410118,0.004313589802737994
2025-10-30 13:49:19.210279942,0.005834337130432465
2025-10-30 13:49:19.335459948,0.007757556119441067
2025-10-30 13:49:19.460540056,0.005862399323099177
2025-10-30 13:49:19.585710049,0.0026314883343948603
2025-10-30 13:49:19.710890055,0.0020439277149509882
2025-10-30 13:49:19.835669994,0.0023841870809994115
2025-10-30 13:49:19.960639954,0.0030475324238855572
2025-10-30 13:49:20.085520029,0.0030060112426621988
2025-10-30 13:49:20.210200071,0.002594796943313993
2025-10-30 13:49:20.335170031,0.0031903981360256184
2025-10-30 13:49:20.459949970,0.006666496444441061
2025-10-30 13:49:20.585330009,0.010355596685600044
2025-10-30 13:49:20.710099936,0.008667916476738813
2025-10-30 13:49:20.835079908,0.00589096497315611
2025-10-30 13:49:20.959959984,0.006112100125793218
2025-10-30 13:49:21.085030079,0.005529371217262491
2025-10-30 13:49:21.210109949,0.004025407132726033
2025-10-30 13:49:21.335190058,0.0035077698425627357
2025-10-30 13:49:21.460160017,0.00485682568045076
2025-10-30 13:49:21.585139990,0.006121289454495749
2025-10-30 13:49:21.710319996,0.005293057470716955
2025-10-30 13:49:21.835089922,0.00408898320739004
2025-10-30 13:49:21.960170031,0.005164200920656392
2025-10-30 13:49:22.085150003,0.004496634653039289
2025-10-30 13:49:22.210119963,0.0046208929314512925
2025-10-30 13:49:22.335099936,0.0034336207130354346
2025-10-30 13:49:22.460180044,0.003178779135975418
2025-10-30 13:49:22.585350037,0.005172593590177521
2025-10-30 13:49:22.710230112,0.009951083879211842
2025-10-30 13:49:22.835109949,0.01283412354351754
2025-10-30 13:49:22.960180044,0.009663459695042897
2025-10-30 13:49:23.085360050,0.0035988175667334144
2025-10-30 13:49:23.210540056,0.0016368239960720121
2025-10-30 13:49:23.335520029,0.0015885015770171762
2025-10-30 13:49:23.460489988,0.0029899085671775127
2025-10-30 13:49:23.585269928,0.005995394522643194
